latitude,longitude,iceberg_risk,risk_class,iceberg_count
-54.370117,-44.817398,0.24207488,0,0
-54.73369,-44.180763,0.9298796,3,3
-55.093834,-43.530334,0.98680955,3,12
-55.450256,-42.865234,0.9805447,3,6
-55.80296,-42.185913,0.76623225,3,14
-56.151535,-41.49117,0.9810374,3,7
-56.496075,-40.781757,0.2519441,1,0
-56.83607,-40.05625,0.027668618,0,0
-57.171654,-39.315502,0.52431875,2,0
-57.502335,-38.558273,0.92982864,3,1
-57.828163,-37.785133,0.26021203,1,0
-58.14872,-36.995167,0.9187524,3,5
-58.46395,-36.18867,0.9629706,3,9
-58.77353,-35.365086,0.70639837,2,2
-59.07729,-34.52439,0.48392704,1,0
-59.375015,-33.666428,0.4396319,1,0
-59.666393,-32.790867,0.47048888,1,0
-59.95134,-31.897953,0.016575092,0,0
-60.229393,-30.987059,0.0,0,0
-60.500618,-30.05885,0.0,0,0
-60.76439,-29.112396,0.0,0,0
-61.02092,-28.148811,0.0,0,0
-61.269417,-27.16688,0.0,0,0
-61.510227,-26.16801,0.0,0,0
-61.742523,-25.151148,0.0,0,0
-61.96659,-24.11755,0.0,0,0
-62.181732,-23.06659,0.0,0,0
-62.38807,-21.999256,0.0875075,0,0
-62.58508,-20.91541,0.8789802,3,2
-62.77273,-19.815784,0.7844881,3,6
-62.95069,-18.700706,0.029510578,0,0
-63.11873,-17.570704,0.0,0,0
-63.276733,-16.426525,0.0,0,0
-63.424286,-15.2685375,0.0,0,0
-63.56151,-14.097868,0.0,0,0
-63.687782,-12.91478,0.0,0,0
-63.803467,-11.720703,0.0,0,0
-63.907738,-10.5158615,0.0,0,0
-64.001205,-9.301884,0.0,0,0
-64.0829,-8.079096,0.0,0,0
-64.1535,-6.84911,0.0,0,0
-64.21222,-5.612571,0.0,0,0
-64.25953,-4.370889,0.0,0,0
-64.29491,-3.1250093,0.0,0,0
-64.318634,-1.876203,0.0,0,0
-64.33045,-0.62559974,0.0,0,0
-64.33045,0.62559974,0.0,0,0
-64.318634,1.876203,0.0,0,0
-64.29491,3.1250093,0.0,0,0
-64.25953,4.370889,0.0,0,0
-64.21222,5.612571,0.0,0,0
-64.1535,6.84911,0.0,0,0
-64.0829,8.079096,0.0,0,0
-64.001205,9.301884,0.0,0,0
-63.907738,10.5158615,0.0,0,0
-63.803467,11.720703,0.0,0,0
-63.687782,12.91478,0.0,0,0
-63.56151,14.097868,0.0,0,0
-63.424286,15.2685375,0.0,0,0
-63.276733,16.426525,0.0,0,0
-63.11873,17.570704,0.0,0,0
-62.95069,18.700706,0.0,0,0
-62.77273,19.815784,0.0,0,0
-62.58508,20.91541,0.0,0,0
-62.38807,21.999256,0.0,0,0
-62.181732,23.06659,0.0,0,0
-61.96659,24.11755,0.0,0,0
-61.742523,25.151148,0.0,0,0
-61.510227,26.16801,0.0,0,0
-61.269417,27.16688,0.0,0,0
-61.02092,28.148811,0.0,0,0
-60.76439,29.112396,0.0,0,0
-60.500618,30.05885,0.0,0,0
-60.229393,30.987059,0.0,0,0
-59.95134,31.897953,0.0,0,0
-59.666393,32.790867,0.0,0,0
-59.375015,33.666428,0.0,0,0
-59.07729,34.52439,0.0,0,0
-58.77353,35.365086,0.0,0,0
-58.46395,36.18867,0.0,0,0
-58.14872,36.995167,0.0,0,0
-57.828163,37.785133,0.0,0,0
-57.502335,38.558273,0.0,0,0
-57.171654,39.315502,0.0,0,0
-56.83607,40.05625,0.0,0,0
-56.496075,40.781757,0.0,0,0
-56.151535,41.49117,0.0,0,0
-55.80296,42.185913,0.0,0,0
-55.450256,42.865234,0.0,0,0
-55.093834,43.530334,0.0,0,0
-54.73369,44.180763,0.0,0,0
-54.370117,44.817398,0.0,0,0
-54.00319,45.44011,0.0,0,0
-53.633133,46.049473,0.0,0,0
-53.260067,46.645653,0.0,0,0
-52.88414,47.228943,0.0,0,0
-52.505527,47.799774,0.0,0,0
-52.12432,48.358177,0.0,0,0
-51.740715,48.904816,0.0,0,0
-51.354774,49.439484,0.0,0,0
-50.966713,49.96306,0.0,0,0
-50.576538,50.475132,0.0,0,0
-50.18451,50.97673,0.0,0,0
-49.790596,51.467323,0.0,0,0
-49.395042,51.947926,0.0,0,0
-48.997856,52.418167,0.0,0,0
-48.59922,52.87881,0.0,0,0
-48.199173,53.329704,0.0,0,0
-47.79786,53.771385,0.0,0,0
-47.395344,54.203903,0.0,0,0
-47.69877,-54.832325,0.0,0,0
-48.105286,-54.403004,0.0,0,0
-48.510666,-53.964428,0.0,0,0
-48.914837,-53.516552,0.0,0,0
-49.317657,-53.058826,0.0,0,0
-49.719078,-52.5914,0.0,0,0
-50.118927,-52.11349,0.0,0,0
-50.517197,-51.625473,0.0,0,0
-50.91365,-51.1263,0.0,0,0
-51.308296,-50.616512,0.0,0,0
-51.700893,-50.095047,0.0,0,0
-52.091434,-49.562305,0.0,0,0
-52.479687,-49.01741,0.0,0,0
-52.865604,-48.460545,0.0,0,0
-53.248985,-47.891014,0.0,0,0
-53.62973,-47.308792,0.0,0,0
-54.007675,-46.713413,0.16854768,0,0
-54.382668,-46.104576,0.67751414,2,1
-54.754578,-45.482098,0.90994984,3,3
-55.12317,-44.845367,0.8387394,3,2
-55.488407,-44.19451,0.9943507,3,22
-55.849953,-43.52861,0.97484505,3,7
-56.207832,-42.84811,0.8837145,3,8
-56.56161,-42.15176,0.8368468,3,2
-56.9114,-41.44032,0.995194,3,2
-57.256683,-40.71231,0.4288536,1,0
-57.597576,-39.96858,0.727757,2,1
-57.933598,-39.20783,0.9206717,3,13
-58.26479,-38.43064,0.40648803,1,0
-58.59072,-37.636047,0.8394624,3,7
-58.91134,-36.82431,0.9912506,3,33
-59.226307,-35.99485,0.765377,3,24
-59.535465,-35.14762,0.9956127,3,8
-59.838562,-34.282425,0.996538,3,18
-60.135315,-33.398907,0.7384281,2,8
-60.425587,-32.497288,0.02856947,0,0
-60.70896,-31.576899,0.0,0,0
-60.98545,-30.638407,0.0,0,0
-61.25444,-29.680813,0.0,0,0
-61.51613,-28.705257,0.0,0,0
-61.769714,-27.710438,0.0,0,0
-62.01552,-26.697823,0.0,0,0
-62.25273,-25.666264,0.0,0,0
-62.481594,-24.61707,0.0,0,0
-62.701427,-23.549553,0.0,0,0
-62.912327,-22.464737,0.16374147,0,0
-63.113758,-21.362452,0.8508205,3,6
-63.305676,-20.243454,0.34252268,1,0
-63.487732,-19.108072,0.0,0,0
-63.659687,-17.956844,0.0,0,0
-63.82142,-16.790548,0.0,0,0
-63.972496,-15.609563,0.0,0,0
-64.11302,-14.415071,0.0,0,0
-64.24238,-13.20734,0.0,0,0
-64.3609,-11.987884,0.0,0,0
-64.46776,-10.756936,0.0,0,0
-64.56357,-9.516225,0.0,0,0
-64.6473,-8.266091,0.0,0,0
-64.719696,-7.0082555,0.0,0,0
-64.77989,-5.743405,0.0,0,0
-64.82841,-4.4730463,0.0,0,0
-64.864685,-3.1981902,0.0,0,0
-64.88903,-1.9201975,0.0,0,0
-64.901146,-0.64027894,0.0,0,0
-64.901146,0.64027894,0.0,0,0
-64.88903,1.9201975,0.0,0,0
-64.864685,3.1981902,0.0,0,0
-64.82841,4.4730463,0.0,0,0
-64.77989,5.743405,0.0,0,0
-64.719696,7.0082555,0.0,0,0
-64.6473,8.266091,0.0,0,0
-64.56357,9.516225,0.0,0,0
-64.46776,10.756936,0.0,0,0
-64.3609,11.987884,0.0,0,0
-64.24238,13.20734,0.0,0,0
-64.11302,14.415071,0.0,0,0
-63.972496,15.609563,0.0,0,0
-63.82142,16.790548,0.0,0,0
-63.659687,17.956844,0.0,0,0
-63.487732,19.108072,0.0,0,0
-63.305676,20.243454,0.0,0,0
-63.113758,21.362452,0.0,0,0
-62.912327,22.464737,0.0,0,0
-62.701427,23.549553,0.0,0,0
-62.481594,24.61707,0.0,0,0
-62.25273,25.666264,0.0,0,0
-62.01552,26.697823,0.0,0,0
-61.769714,27.710438,0.0,0,0
-61.51613,28.705257,0.0,0,0
-61.25444,29.680813,0.0,0,0
-60.98545,30.638407,0.0,0,0
-60.70896,31.576899,0.0,0,0
-60.425587,32.497288,0.0,0,0
-60.135315,33.398907,0.0,0,0
-59.838562,34.282425,0.0,0,0
-59.535465,35.14762,0.0,0,0
-59.226307,35.99485,0.0,0,0
-58.91134,36.82431,0.0,0,0
-58.59072,37.636047,0.0,0,0
-58.26479,38.43064,0.0,0,0
-57.933598,39.20783,0.0,0,0
-57.597576,39.96858,0.0,0,0
-57.256683,40.71231,0.0,0,0
-56.9114,41.44032,0.0,0,0
-56.56161,42.15176,0.0,0,0
-56.207832,42.84811,0.0,0,0
-55.849953,43.52861,0.0,0,0
-55.488407,44.19451,0.0,0,0
-55.12317,44.845367,0.0,0,0
-54.754578,45.482098,0.0,0,0
-54.382668,46.104576,0.0,0,0
-54.007675,46.713413,0.0,0,0
-53.62973,47.308792,0.0,0,0
-53.248985,47.891014,0.0,0,0
-52.865604,48.460545,0.0,0,0
-52.479687,49.01741,0.0,0,0
-52.091434,49.562305,0.0,0,0
-51.700893,50.095047,0.0,0,0
-51.308296,50.616512,0.0,0,0
-50.91365,51.1263,0.0,0,0
-50.517197,51.625473,0.0,0,0
-50.118927,52.11349,0.0,0,0
-49.719078,52.5914,0.0,0,0
-49.317657,53.058826,0.0,0,0
-48.914837,53.516552,0.0,0,0
-48.510666,53.964428,0.0,0,0
-48.105286,54.403004,0.0,0,0
-47.69877,54.832325,0.0,0,0
-47.99794,-55.47091,0.0,0,0
-48.408463,-55.045044,0.0,0,0
-48.8179,-54.60985,0.0,0,0
-49.226196,-54.165276,0.0,0,0
-49.633194,-53.71077,0.0,0,0
-50.038868,-53.24646,0.0,0,0
-50.44303,-52.771545,0.0,0,0
-50.845665,-52.286407,0.0,0,0
-51.246548,-51.789986,0.0,0,0
-51.645683,-51.2828,0.0,0,0
-52.042835,-50.763775,0.0,0,0
-52.437996,-50.233307,0.0,0,0
-52.830925,-49.69049,0.0,0,0
-53.221584,-49.135506,0.0,0,0
-53.609764,-48.567635,0.0,0,0
-53.99537,-47.986828,0.013488787,0,0
-54.37823,-47.392616,0.5606779,2,0
-54.758194,-46.784664,0.66178846,2,1
-55.13514,-46.162773,0.97568595,3,4
-55.508827,-45.526314,0.7243019,2,3
-55.879196,-44.875393,0.96036655,3,6
-56.245937,-44.20905,0.76347816,3,10
-56.609055,-43.527733,0.7028444,2,1
-56.96812,-42.83013,0.8955685,3,5
-57.323235,-42.117012,0.8832941,3,3
-57.67388,-41.386837,0.81998515,3,1
-58.02018,-40.640457,0.533908,2,0
-58.361633,-39.876514,0.9898714,3,9
-58.698284,-39.09558,0.9585291,3,16
-59.029694,-38.296635,0.84272087,3,8
-59.355812,-37.479942,0.7779815,3,4
-59.676292,-36.644855,0.57234776,2,0
-59.99096,-35.791313,0.23786628,0,0
-60.29957,-34.919086,0.9820285,3,16
-60.601807,-34.027775,0.8668879,3,3
-60.897575,-33.11759,0.046764724,0,0
-61.186394,-32.187798,0.0,0,0
-61.4683,-31.239067,0.0,0,0
-61.742645,-30.27034,0.0,0,0
-62.00965,-29.282774,0.0,0,0
-62.26848,-28.274979,0.0,0,0
-62.519455,-27.248466,0.0,0,0
-62.761738,-26.202,0.0,0,0
-62.995575,-25.136938,0.0,0,0
-63.220257,-24.052528,0.1070163,0,0
-63.435883,-22.94983,0.88673687,3,3
-63.6419,-21.828625,0.9622488,3,8
-63.838245,-20.68971,0.61440146,2,1
-64.02455,-19.533396,0.017356502,0,0
-64.20059,-18.36024,0.0,0,0
-64.3662,-17.171055,0.0,0,0
-64.52095,-15.966221,0.0,0,0
-64.66493,-14.746983,0.0,0,0
-64.797485,-13.51361,0.0,0,0
-64.91898,-12.267712,0.0,0,0
-65.028534,-11.009521,0.0,0,0
-65.12677,-9.74088,0.0,0,0
-65.21266,-8.462149,0.0,0,0
-65.28692,-7.1751614,0.0,0,0
-65.34868,-5.8806505,0.0,0,0
-65.39847,-4.58023,0.0,0,0
-65.435684,-3.2749827,0.0,0,0
-65.46066,-1.9663677,0.0,0,0
-65.473114,-0.65568477,0.0,0,0
-65.473114,0.65568477,0.0,0,0
-65.46066,1.9663677,0.0,0,0
-65.435684,3.2749827,0.0,0,0
-65.39847,4.58023,0.0,0,0
-65.34868,5.8806505,0.0,0,0
-65.28692,7.1751614,0.0,0,0
-65.21266,8.462149,0.0,0,0
-65.12677,9.74088,0.0,0,0
-65.028534,11.009521,0.0,0,0
-64.91898,12.267712,0.0,0,0
-64.797485,13.51361,0.0,0,0
-64.66493,14.746983,0.0,0,0
-64.52095,15.966221,0.0,0,0
-64.3662,17.171055,0.0,0,0
-64.20059,18.36024,0.0,0,0
-64.02455,19.533396,0.0,0,0
-63.838245,20.68971,0.0,0,0
-63.6419,21.828625,0.0,0,0
-63.435883,22.94983,0.0,0,0
-63.220257,24.052528,0.0,0,0
-62.995575,25.136938,0.0,0,0
-62.761738,26.202,0.0,0,0
-62.519455,27.248466,0.0,0,0
-62.26848,28.274979,0.0,0,0
-62.00965,29.282774,0.0,0,0
-61.742645,30.27034,0.0,0,0
-61.4683,31.239067,0.0,0,0
-61.186394,32.187798,0.0,0,0
-60.897575,33.11759,0.0,0,0
-60.601807,34.027775,0.0,0,0
-60.29957,34.919086,0.0,0,0
-59.99096,35.791313,0.0,0,0
-59.676292,36.644855,0.0,0,0
-59.355812,37.479942,0.0,0,0
-59.029694,38.296635,0.0,0,0
-58.698284,39.09558,0.0,0,0
-58.361633,39.876514,0.0,0,0
-58.02018,40.640457,0.0,0,0
-57.67388,41.386837,0.0,0,0
-57.323235,42.117012,0.0,0,0
-56.96812,42.83013,0.0,0,0
-56.609055,43.527733,0.0,0,0
-56.245937,44.20905,0.0,0,0
-55.879196,44.875393,0.0,0,0
-55.508827,45.526314,0.0,0,0
-55.13514,46.162773,0.0,0,0
-54.758194,46.784664,0.0,0,0
-54.37823,47.392616,0.0,0,0
-53.99537,47.986828,0.0,0,0
-53.609764,48.567635,0.0,0,0
-53.221584,49.135506,0.0,0,0
-52.830925,49.69049,0.0,0,0
-52.437996,50.233307,0.0,0,0
-52.042835,50.763775,0.0,0,0
-51.645683,51.2828,0.0,0,0
-51.246548,51.789986,0.0,0,0
-50.845665,52.286407,0.0,0,0
-50.44303,52.771545,0.0,0,0
-50.038868,53.24646,0.0,0,0
-49.633194,53.71077,0.0,0,0
-49.226196,54.165276,0.0,0,0
-48.8179,54.60985,0.0,0,0
-48.408463,55.045044,0.0,0,0
-47.99794,55.47091,0.0,0,0
-48.29291,-56.119255,0.0,0,0
-48.707428,-55.697117,0.0,0,0
-49.12093,-55.265587,0.0,0,0
-49.53334,-54.8246,0.0,0,0
-49.94453,-54.37359,0.0,0,0
-50.354446,-53.912685,0.0,0,0
-50.76292,-53.441082,0.0,0,0
-51.169933,-52.95914,0.0,0,0
-51.575256,-52.465775,0.0,0,0
-51.978897,-51.96152,0.0,0,0
-52.380615,-51.445267,0.0,0,0
-52.780415,-50.91741,0.0,0,0
-53.178043,-50.377014,0.0,0,0
-53.573467,-49.824253,0.0,0,0
-53.966476,-49.2584,0.0,0,0
-54.35698,-48.679375,0.0,0,0
-54.744793,-48.086685,0.17524767,0,0
-55.129776,-47.479984,0.7713784,3,1
-55.51179,-46.859055,0.55375934,2,0
-55.890617,-46.22324,0.744207,2,4
-56.266182,-45.57262,0.96488816,3,4
-56.63817,-44.906216,0.98822373,3,4
-57.006584,-44.224445,0.98844814,3,11
-57.37101,-43.525963,0.9610927,3,1
-57.731525,-42.811535,0.43316457,1,0
-58.087624,-42.079544,0.085881636,0,0
-58.4394,-41.330868,0.23056845,0,0
-58.78638,-40.564068,0.9453094,3,15
-59.128586,-39.779716,0.44536212,1,0
-59.46558,-38.976738,0.9194747,3,12
-59.797302,-38.155376,0.5689446,2,0
-60.123405,-37.31494,0.99960357,3,7
-60.443695,-36.455338,0.49919584,1,0
-60.757942,-35.576305,0.9770235,3,12
-61.06581,-34.67739,0.14690432,0,0
-61.367184,-33.7588,0.0,0,0
-61.66159,-32.81973,0.0,0,0
-61.949055,-31.860853,0.0,0,0
-62.228924,-30.881025,0.0,0,0
-62.501392,-29.88144,0.0,0,0
-62.765617,-28.860603,0.0,0,0
-63.021915,-27.820072,0.0,0,0
-63.269432,-26.758522,0.0,0,0
-63.508408,-25.677351,0.0,0,0
-63.73811,-24.575733,0.39123142,1,0
-63.958622,-23.454762,0.9712061,3,4
-64.16939,-22.314188,0.17814077,0,0
-64.37033,-21.15482,0.018232921,0,0
-64.561066,-19.976963,0.0,0,0
-64.74133,-18.781195,0.0,0,0
-64.91098,-17.568348,0.0,0,0
-65.06955,-16.338814,0.0,0,0
-65.21712,-15.0939,0.0,0,0
-65.35302,-13.833883,0.0,0,0
-65.477615,-12.560463,0.0,0,0
-65.58998,-11.27388,0.0,0,0
-65.690765,-9.976097,0.0,0,0
-65.7789,-8.667489,0.0,0,0
-65.8551,-7.35002,0.0,0,0
-65.9185,-6.0244703,0.0,0,0
-65.96961,-4.6925707,0.0,0,0
-66.00783,-3.3554816,0.0,0,0
-66.03347,-2.0147712,0.0,0,0
-66.046234,-0.6718366,0.0,0,0
-66.046234,0.6718366,0.0,0,0
-66.03347,2.0147712,0.0,0,0
-66.00783,3.3554816,0.0,0,0
-65.96961,4.6925707,0.0,0,0
-65.9185,6.0244703,0.0,0,0
-65.8551,7.35002,0.0,0,0
-65.7789,8.667489,0.0,0,0
-65.690765,9.976097,0.0,0,0
-65.58998,11.27388,0.0,0,0
-65.477615,12.560463,0.0,0,0
-65.35302,13.833883,0.0,0,0
-65.21712,15.0939,0.0,0,0
-65.06955,16.338814,0.0,0,0
-64.91098,17.568348,0.0,0,0
-64.74133,18.781195,0.0,0,0
-64.561066,19.976963,0.0,0,0
-64.37033,21.15482,0.0,0,0
-64.16939,22.314188,0.0,0,0
-63.958622,23.454762,0.0,0,0
-63.73811,24.575733,0.0,0,0
-63.508408,25.677351,0.0,0,0
-63.269432,26.758522,0.0,0,0
-63.021915,27.820072,0.0,0,0
-62.765617,28.860603,0.0,0,0
-62.501392,29.88144,0.0,0,0
-62.228924,30.881025,0.0,0,0
-61.949055,31.860853,0.0,0,0
-61.66159,32.81973,0.0,0,0
-61.367184,33.7588,0.0,0,0
-61.06581,34.67739,0.0,0,0
-60.757942,35.576305,0.0,0,0
-60.443695,36.455338,0.0,0,0
-60.123405,37.31494,0.0,0,0
-59.797302,38.155376,0.0,0,0
-59.46558,38.976738,0.0,0,0
-59.128586,39.779716,0.0,0,0
-58.78638,40.564068,0.0,0,0
-58.4394,41.330868,0.0,0,0
-58.087624,42.079544,0.0,0,0
-57.731525,42.811535,0.0,0,0
-57.37101,43.525963,0.0,0,0
-57.006584,44.224445,0.0,0,0
-56.63817,44.906216,0.0,0,0
-56.266182,45.57262,0.0,0,0
-55.890617,46.22324,0.0,0,0
-55.51179,46.859055,0.0,0,0
-55.129776,47.479984,0.0,0,0
-54.744793,48.086685,0.0,0,0
-54.35698,48.679375,0.0,0,0
-53.966476,49.2584,0.0,0,0
-53.573467,49.824253,0.0,0,0
-53.178043,50.377014,0.0,0,0
-52.780415,50.91741,0.0,0,0
-52.380615,51.445267,0.0,0,0
-51.978897,51.96152,0.0,0,0
-51.575256,52.465775,0.0,0,0
-51.169933,52.95914,0.0,0,0
-50.76292,53.441082,0.0,0,0
-50.354446,53.912685,0.0,0,0
-49.94453,54.37359,0.0,0,0
-49.53334,54.8246,0.0,0,0
-49.12093,55.265587,0.0,0,0
-48.707428,55.697117,0.0,0,0
-48.29291,56.119255,0.0,0,0
-48.583458,-56.77762,0.0,0,0
-49.001965,-56.35949,0.0,0,0
-49.41952,-55.931908,0.0,0,0
-49.836044,-55.494804,0.0,0,0
-50.25141,-55.047596,0.0,0,0
-50.66558,-54.590416,0.0,0,0
-51.07836,-54.12244,0.0,0,0
-51.489758,-53.644012,0.0,0,0
-51.899532,-53.154053,0.0,0,0
-52.30769,-52.65307,0.0,0,0
-52.713997,-52.13993,0.0,0,0
-53.11844,-51.615047,0.0,0,0
-53.52079,-51.077446,0.0,0,0
-53.920998,-50.527287,0.0,0,0
-54.318863,-49.963825,0.0,0,0
-54.714283,-49.386963,0.0,0,0
-55.10709,-48.796204,0.0,0,0
-55.497128,-48.191147,0.092445575,0,0
-55.884262,-47.571587,0.8326554,3,1
-56.268272,-46.936813,0.8905517,3,4
-56.649082,-46.286907,0.49384323,1,0
-57.026382,-45.620842,0.8483535,3,4
-57.400158,-44.93903,0.92814904,3,4
-57.77001,-44.240074,0.8431802,3,1
-58.135994,-43.524734,0.045769405,0,0
-58.49762,-42.791332,0.3336762,1,0
-58.854965,-42.040745,0.9633992,3,6
-59.207558,-41.27147,0.5896915,2,0
-59.555412,-40.484077,0.7452122,2,1
-59.898094,-39.67742,0.45172867,1,0
-60.235535,-38.85173,0.7997024,3,2
-60.567368,-38.006256,0.963181,3,9
-60.89341,-37.14089,0.6453901,2,2
-61.213417,-36.255314,0.94774574,3,10
-61.527042,-35.349045,0.11903338,0,0
-61.834167,-34.42224,0.0,0,0
-62.134315,-33.47406,0.0,0,0
-62.427483,-32.50515,0.0,0,0
-62.713028,-31.514301,0.0,0,0
-62.99112,-30.502716,0.0,0,0
-63.260906,-29.468801,0.0,0,0
-63.522697,-28.41416,0.0,0,0
-63.775616,-27.337362,0.0,0,0
-64.019905,-26.239845,0.0,0,0
-64.2548,-25.120714,0.113875024,0,0
-64.48039,-23.98109,0.9930047,3,5
-64.69608,-22.820679,0.37653488,1,0
-64.90179,-21.640306,0.0,0,0
-65.09712,-20.440275,0.0,0,0
-65.28179,-19.221169,0.0,0,0
-65.45565,-17.983852,0.0,0,0
-65.61819,-16.728714,0.0,0,0
-65.769516,-15.45714,0.0,0,0
-65.908905,-14.169398,0.0,0,0
-66.036736,-12.867297,0.0,0,0
-66.152054,-11.55108,0.0,0,0
-66.25549,-10.222838,0.0,0,0
-66.34598,-8.882967,0.0,0,0
-66.42423,-7.53357,0.0,0,0
-66.489334,-6.175478,0.0,0,0
-66.54183,-4.810551,0.0,0,0
-66.58108,-3.4400353,0.0,0,0
-66.60742,-2.0656183,0.0,0,0
-66.62054,-0.68880475,0.0,0,0
-66.62054,0.68880475,0.0,0,0
-66.60742,2.0656183,0.0,0,0
-66.58108,3.4400353,0.0,0,0
-66.54183,4.810551,0.0,0,0
-66.489334,6.175478,0.0,0,0
-66.42423,7.53357,0.0,0,0
-66.34598,8.882967,0.0,0,0
-66.25549,10.222838,0.0,0,0
-66.152054,11.55108,0.0,0,0
-66.036736,12.867297,0.0,0,0
-65.908905,14.169398,0.0,0,0
-65.769516,15.45714,0.0,0,0
-65.61819,16.728714,0.0,0,0
-65.45565,17.983852,0.0,0,0
-65.28179,19.221169,0.0,0,0
-65.09712,20.440275,0.0,0,0
-64.90179,21.640306,0.0,0,0
-64.69608,22.820679,0.0,0,0
-64.48039,23.98109,0.0,0,0
-64.2548,25.120714,0.0,0,0
-64.019905,26.239845,0.0,0,0
-63.775616,27.337362,0.0,0,0
-63.522697,28.41416,0.0,0,0
-63.260906,29.468801,0.0,0,0
-62.99112,30.502716,0.0,0,0
-62.713028,31.514301,0.0,0,0
-62.427483,32.50515,0.0,0,0
-62.134315,33.47406,0.0,0,0
-61.834167,34.42224,0.0,0,0
-61.527042,35.349045,0.0,0,0
-61.213417,36.255314,0.0,0,0
-60.89341,37.14089,0.0,0,0
-60.567368,38.006256,0.0,0,0
-60.235535,38.85173,0.0,0,0
-59.898094,39.67742,0.0,0,0
-59.555412,40.484077,0.0,0,0
-59.207558,41.27147,0.0,0,0
-58.854965,42.040745,0.0,0,0
-58.49762,42.791332,0.0,0,0
-58.135994,43.524734,0.0,0,0
-57.77001,44.240074,0.0,0,0
-57.400158,44.93903,0.0,0,0
-57.026382,45.620842,0.0,0,0
-56.649082,46.286907,0.0,0,0
-56.268272,46.936813,0.0,0,0
-55.884262,47.571587,0.0,0,0
-55.497128,48.191147,0.0,0,0
-55.10709,48.796204,0.0,0,0
-54.714283,49.386963,0.0,0,0
-54.318863,49.963825,0.0,0,0
-53.920998,50.527287,0.0,0,0
-53.52079,51.077446,0.0,0,0
-53.11844,51.615047,0.0,0,0
-52.713997,52.13993,0.0,0,0
-52.30769,52.65307,0.0,0,0
-51.899532,53.154053,0.0,0,0
-51.489758,53.644012,0.0,0,0
-51.07836,54.12244,0.0,0,0
-50.66558,54.590416,0.0,0,0
-50.25141,55.047596,0.0,0,0
-49.836044,55.494804,0.0,0,0
-49.41952,55.931908,0.0,0,0
-49.001965,56.35949,0.0,0,0
-48.583458,56.77762,0.0,0,0
-48.869396,-57.44615,0.0,0,0
-49.291878,-57.032314,0.0,0,0
-49.71347,-56.608986,0.0,0,0
-50.1341,-56.17607,0.0,0,0
-50.55365,-55.732986,0.0,0,0
-50.972054,-55.27986,0.0,0,0
-51.38916,-54.81584,0.0,0,0
-51.804924,-54.34129,0.0,0,0
-52.219147,-53.85508,0.0,0,0
-52.63183,-53.35773,0.0,0,0
-53.042732,-52.84809,0.0,0,0
-53.451836,-52.32656,0.0,0,0
-53.858925,-51.792133,0.0,0,0
-54.263943,-51.24498,0.0,0,0
-54.66668,-50.68431,0.0,0,0
-55.06705,-50.110035,0.0,0,0
-55.464878,-49.521606,0.0,0,0
-55.86001,-48.918633,0.026552638,0,0
-56.2523,-48.30086,0.40442893,1,0
-56.64154,-47.667572,0.9544335,3,13
-57.027645,-47.01882,0.92771554,3,2
-57.410305,-46.35354,0.9810299,3,2
-57.78951,-45.672134,0.9445825,3,7
-58.16484,-44.973145,0.7226456,2,2
-58.536377,-44.25734,0.44616377,1,0
-58.903595,-43.522964,0.7677811,3,2
-59.266605,-42.770897,0.73740023,2,4
-59.624905,-41.999573,0.98731554,3,19
-59.978504,-41.20955,0.81631964,3,2
-60.326973,-40.399612,0.7033792,2,9
-60.670235,-39.569977,0.5903405,2,0
-61.00792,-38.71984,0.99129176,3,25
-61.339844,-37.849052,0.916401,3,5
-61.66573,-36.95725,0.9776328,3,9
-61.985256,-36.043903,0.20055087,0,0
-62.298283,-35.109146,0.0,0,0
-62.60431,-34.152046,0.0,0,0
-62.903347,-33.173283,0.0,0,0
-63.194717,-32.17152,0.0,0,0
-63.478607,-31.147999,0.0,0,0
-63.754128,-30.101004,0.0,0,0
-64.02159,-29.032183,0.0,0,0
-64.280106,-27.939999,0.0,0,0
-64.52988,-26.825932,0.07669174,0,0
-64.77016,-25.688995,0.814098,3,5
-65.00101,-24.530346,0.8639858,3,5
-65.22181,-23.349628,0.22402252,0,0
-65.43247,-22.147701,0.0,0,0
-65.63258,-20.924839,0.0,0,0
-65.82185,-19.681644,0.0,0,0
-66.00009,-18.419003,0.0,0,0
-66.16678,-17.137314,0.0,0,0
-66.32202,-15.838029,0.0,0,0
-66.46506,-14.521416,0.0,0,0
-66.596275,-13.189394,0.0,0,0
-66.71467,-11.842209,0.0,0,0
-66.820915,-10.482092,0.0,0,0
-66.91386,-9.109463,0.0,0,0
-66.99425,-7.726569,0.0,0,0
-67.06115,-6.334306,0.0,0,0
-67.1151,-4.9346704,0.0,0,0
-67.15544,-3.5290036,0.0,0,0
-67.18251,-2.1191268,0.0,0,0
-67.196,-0.70666206,0.0,0,0
-67.196,0.70666206,0.0,0,0
-67.18251,2.1191268,0.0,0,0
-67.15544,3.5290036,0.0,0,0
-67.1151,4.9346704,0.0,0,0
-67.06115,6.334306,0.0,0,0
-66.99425,7.726569,0.0,0,0
-66.91386,9.109463,0.0,0,0
-66.820915,10.482092,0.0,0,0
-66.71467,11.842209,0.0,0,0
-66.596275,13.189394,0.0,0,0
-66.46506,14.521416,0.0,0,0
-66.32202,15.838029,0.0,0,0
-66.16678,17.137314,0.0,0,0
