ascat_1,ascat_2,ascat_3,date,nic_1,nic_2,nic_3,size_1,size_2
-65.68,99.61,1,2022119,-65.68,99.61,1,15,8
-65.68,99.61,1,2022120,0,0,0,0,0
-65.68,99.61,1,2022121,0,0,0,0,0
-65.68,99.61,1,2022122,0,0,0,0,0
-65.68,99.61,1,2022123,0,0,0,0,0
-65.68,99.61,1,2022124,0,0,0,0,0
-65.68,99.61,1,2022125,0,0,0,0,0
-65.68,99.61,1,2022126,-65.68,99.61,1,15,8
-65.68,99.61,1,2022127,0,0,0,0,0
-65.68,99.61,1,2022128,0,0,0,0,0
-65.68,99.61,1,2022129,0,0,0,0,0
-65.68,99.61,1,2022130,0,0,0,0,0
-65.68,99.61,1,2022131,0,0,0,0,0
-65.68,99.61,1,2022132,0,0,0,0,0
-65.68,99.56,1,2022133,-65.68,99.56,1,15,8
-65.68,99.56,1,2022134,0,0,0,0,0
-65.68,99.56,1,2022135,0,0,0,0,0
-65.68,99.56,1,2022136,0,0,0,0,0
-65.68,99.56,1,2022137,0,0,0,0,0
-65.68,99.56,1,2022138,0,0,0,0,0
-65.68,99.56,1,2022139,0,0,0,0,0
0,0,0,2022147,-65.68,99.57,1,15,8
-65.68,99.56,1,2022148,0,0,0,0,0
-65.68,99.56,1,2022149,0,0,0,0,0
-65.68,99.56,1,2022150,0,0,0,0,0
-65.68,99.56,1,2022151,0,0,0,0,0
-65.68,99.56,1,2022152,0,0,0,0,0
-65.68,99.56,1,2022153,0,0,0,0,0
-65.68,99.56,1,2022154,0,0,0,0,0
-65.68,99.56,1,2022155,0,0,0,0,0
-65.68,99.56,1,2022156,0,0,0,0,0
-65.68,99.56,1,2022157,0,0,0,0,0
-65.68,99.56,1,2022158,0,0,0,0,0
-65.68,99.56,1,2022159,0,0,0,0,0
-65.67,99.55,1,2022160,0,0,0,0,0
0,0,0,2022161,-65.67,99.55,1,15,8
-65.67,99.55,1,2022162,0,0,0,0,0
-65.67,99.55,1,2022163,0,0,0,0,0
-65.67,99.55,1,2022164,0,0,0,0,0
-65.67,99.55,1,2022165,0,0,0,0,0
-65.67,99.55,1,2022166,0,0,0,0,0
-65.67,99.55,1,2022167,0,0,0,0,0
0,0,0,2022168,-65.68,99.53,1,15,8
-65.67,99.55,1,2022169,0,0,0,0,0
-65.67,99.55,1,2022170,0,0,0,0,0
-65.67,99.55,1,2022171,0,0,0,0,0
-65.67,99.55,1,2022172,0,0,0,0,0
-65.67,99.55,1,2022173,0,0,0,0,0
-65.67,99.55,1,2022174,0,0,0,0,0
0,0,0,2022175,-65.68,99.53,1,15,8
-65.68,99.53,1,2022176,0,0,0,0,0
-65.68,99.53,1,2022177,0,0,0,0,0
-65.68,99.53,1,2022178,0,0,0,0,0
-65.68,99.53,1,2022179,0,0,0,0,0
-65.68,99.53,1,2022180,0,0,0,0,0
-65.68,99.53,1,2022181,0,0,0,0,0
0,0,0,2022182,-65.68,99.53,1,15,8
-65.68,99.53,1,2022183,0,0,0,0,0
-65.68,99.53,1,2022184,0,0,0,0,0
-65.68,99.53,1,2022185,0,0,0,0,0
-65.68,99.53,1,2022186,0,0,0,0,0
-65.68,99.53,1,2022187,0,0,0,0,0
-65.68,99.53,1,2022188,0,0,0,0,0
0,0,0,2022189,-65.68,99.54,1,15,8
-65.68,99.53,1,2022190,0,0,0,0,0
-65.68,99.53,1,2022191,0,0,0,0,0
-65.68,99.53,1,2022192,0,0,0,0,0
-65.68,99.53,1,2022193,0,0,0,0,0
-65.68,99.53,1,2022194,0,0,0,0,0
-65.68,99.53,1,2022195,0,0,0,0,0
0,0,0,2022196,-65.68,99.54,1,15,8
-65.68,99.53,1,2022197,0,0,0,0,0
-65.68,99.53,1,2022198,0,0,0,0,0
-65.68,99.53,1,2022199,0,0,0,0,0
-65.68,99.55,1,2022200,0,0,0,0,0
-65.68,99.55,1,2022201,0,0,0,0,0
-65.68,99.55,1,2022202,0,0,0,0,0
0,0,0,2022203,-65.68,99.55,1,15,8
-65.68,99.55,1,2022204,0,0,0,0,0
-65.68,99.55,1,2022205,0,0,0,0,0
-65.68,99.55,1,2022206,0,0,0,0,0
-65.68,99.55,1,2022207,0,0,0,0,0
-65.68,99.55,1,2022208,0,0,0,0,0
-65.68,99.55,1,2022209,0,0,0,0,0
0,0,0,2022210,-65.68,99.55,1,15,8
-65.68,99.55,1,2022211,0,0,0,0,0
-65.68,99.55,1,2022212,0,0,0,0,0
-65.68,99.55,1,2022213,0,0,0,0,0
-65.68,99.55,1,2022214,0,0,0,0,0
-65.68,99.55,1,2022215,0,0,0,0,0
-65.68,99.55,1,2022216,0,0,0,0,0
0,0,0,2022217,-65.68,99.55,1,15,8
-65.68,99.55,1,2022218,0,0,0,0,0
-65.68,99.55,1,2022219,0,0,0,0,0
-65.68,99.55,1,2022220,0,0,0,0,0
-65.68,99.55,1,2022221,0,0,0,0,0
-65.68,99.55,1,2022222,0,0,0,0,0
-65.68,99.55,1,2022223,0,0,0,0,0
0,0,0,2022224,-65.68,99.54,1,15,8
-65.68,99.55,1,2022225,0,0,0,0,0
-65.68,99.55,1,2022226,0,0,0,0,0
-65.68,99.55,1,2022227,0,0,0,0,0
