ascat_1,ascat_2,ascat_3,date,nic_1,nic_2,nic_3,size_1,size_2
0,0,0,2023251,-69.64,18.3,1,21,12
0,0,0,2023273,-69.3,13.66,1,21,12
0,0,0,2023274,-69.3042,13.5464,0,0,0
-69.3519,13.2953,1,2023275,-69.3153,13.4427,0,0,0
-69.3716,13.3395,1,2023276,-69.3308,13.3482,0,0,0
-69.402,13.2449,1,2023277,-69.3483,13.2618,0,0,0
-69.3997,13.1689,0,2023278,-69.3655,13.1827,0,0,0
-69.3948,13.1013,0,2023279,-69.38,13.11,1,21,12
-69.3898,13.0376,0,2023280,-69.3927,13.0416,0,0,0
-69.3875,12.9734,1,2023281,-69.4059,12.9764,0,0,0
-69.4203,12.9086,1,2023282,-69.419,12.915,0,0,0
-69.4684,12.766,1,2023283,-69.4315,12.858,0,0,0
-69.4812,12.6907,0,2023284,-69.4428,12.8061,0,0,0
-69.4897,12.633,0,2023285,-69.4525,12.7599,0,0,0
-69.4951,12.5882,0,2023286,-69.46,12.72,1,21,12
-69.4986,12.5515,1,2023287,-69.4662,12.687,0,0,0
-69.5007,12.524,1,2023288,-69.4723,12.6597,0,0,0
-69.5182,12.5351,1,2023289,-69.4779,12.6358,0,0,0
-69.5164,12.5322,0,2023290,-69.4828,12.6131,0,0,0
-69.5125,12.5242,0,2023291,-69.4866,12.5894,0,0,0
-69.5087,12.5125,0,2023292,-69.4891,12.5624,0,0,0
-69.5069,12.498,1,2023293,-69.49,12.53,1,21,12
-69.5091,12.4705,1,2023294,-69.4885,12.4916,0,0,0
-69.4916,12.4595,1,2023295,-69.4848,12.448,0,0,0
-69.4855,12.437,0,2023296,-69.48,12.3992,0,0,0
-69.4807,12.4013,0,2023297,-69.4752,12.345,0,0,0
-69.4772,12.3525,0,2023298,-69.4715,12.2853,0,0,0
-69.4751,12.2912,0,2023299,-69.47,12.22,1,21,12
-69.4744,12.2175,1,2023300,-69.4733,12.142,0,0,0
-69.5031,12.0901,0,2023301,-69.4821,12.0473,0,0,0
-69.5342,11.9076,1,2023302,-69.4948,11.9403,0,0,0
-69.537,11.6755,1,2023303,-69.5097,11.8257,0,0,0
-69.5544,11.4621,0,2023304,-69.5254,11.7078,0,0,0
-69.5695,11.3468,1,2023305,-69.54,11.5912,0,0,0
-69.5695,11.3468,0,2023306,-69.5521,11.4805,0,0,0
-69.5695,11.3468,0,2023307,-69.56,11.38,1,21,12
-69.5695,11.3468,1,2023308,0,0,0,0,0
-69.6255,10.996,1,2023309,0,0,0,0,0
-69.6093,11.002,0,2023310,0,0,0,0,0
-69.593,11.0079,1,2023311,0,0,0,0,0
-69.593,11.0079,1,2023312,0,0,0,0,0
-69.593,11.0079,0,2023313,0,0,0,0,0
-69.593,11.0079,1,2023314,0,0,0,0,0
-69.5849,10.9282,1,2023315,0,0,0,0,0
-69.5849,10.9282,1,2023316,0,0,0,0,0
-69.5849,10.9282,1,2023317,0,0,0,0,0
-69.5924,10.8161,1,2023318,0,0,0,0,0
-69.5924,10.8161,1,2023319,0,0,0,0,0
-69.5924,10.8161,1,2023320,0,0,0,0,0
-69.5924,10.8161,1,2023321,0,0,0,0,0
-69.5924,10.8161,1,2023322,0,0,0,0,0
-69.5674,10.8522,0,2023323,0,0,0,0,0
-69.5123,10.9317,0,2023324,0,0,0,0,0
-69.4572,11.0112,0,2023325,0,0,0,0,0
-69.4322,11.0473,1,2023326,0,0,0,0,0
-69.4322,11.0473,1,2023345,0,0,0,0,0
-69.4322,11.0473,1,2023346,0,0,0,0,0
-69.41,8.01,1,2023347,0,0,0,0,0
0,0,0,2023349,-69.68,8.01,1,21,12
0,0,0,2023350,-69.68,7.8736,0,0,0
0,0,0,2023351,-69.68,7.7143,0,0,0
0,0,0,2023352,-69.68,7.5348,0,0,0
0,0,0,2023353,-69.68,7.3376,0,0,0
0,0,0,2023354,-69.68,7.1251,0,0,0
0,0,0,2023355,-69.68,6.9,1,21,12
-69.84,2.9182,1,2024001,0,0,0,0,0
-69.7839,2.5547,1,2024002,0,0,0,0,0
-69.8515,2.1971,1,2024003,0,0,0,0,0
-69.8385,1.9127,0,2024004,-69.84,1.94,1,21,12
-69.804,1.6647,0,2024005,-69.8364,1.7811,0,0,0
-69.7549,1.4355,0,2024006,-69.8262,1.6558,0,0,0
-69.6982,1.2074,0,2024007,-69.8104,1.5494,0,0,0
-69.6408,0.9628,0,2024008,-69.7899,1.4473,0,0,0
-69.5895,0.684,1,2024009,-69.7657,1.3348,0,0,0
-69.5421,0.3408,1,2024010,-69.7388,1.1972,0,0,0
-69.4671,-0.0482,1,2024011,-69.71,1.02,1,21,12
-69.405,-0.2929,1,2024012,-69.6613,0.7134,0,0,0
-69.3775,-0.6599,1,2024013,-69.5829,0.2449,0,0,0
-69.4058,-1.1605,1,2024014,-69.4884,-0.314,0,0,0
-69.3181,-1.559,1,2024015,-69.3913,-0.8923,0,0,0
-69.2974,-1.843,0,2024016,-69.3052,-1.4186,0,0,0
-69.2832,-2.089,0,2024017,-69.2435,-1.8216,0,0,0
-69.2749,-2.2894,0,2024018,-69.22,-2.03,1,21,12
-69.2722,-2.4364,1,2024019,-69.2243,-2.1078,0,0,0
-69.3994,-2.5263,1,2024020,-69.2358,-2.1693,0,0,0
-69.3994,-2.5263,1,2024021,-69.2525,-2.2183,0,0,0
-69.5391,-2.3723,1,2024022,-69.2723,-2.2588,0,0,0
-69.5391,-2.3723,1,2024023,-69.2932,-2.295,0,0,0
-69.5366,-2.3853,0,2024024,-69.3131,-2.3307,0,0,0
-69.5299,-2.4202,0,2024025,-69.33,-2.37,1,21,12
-69.5203,-2.4707,0,2024026,-69.344,-2.4097,0,0,0
-69.5088,-2.5306,0,2024027,-69.3568,-2.4451,0,0,0
-69.4967,-2.5935,0,2024028,-69.3691,-2.4781,0,0,0
-69.4852,-2.6534,0,2024029,-69.3813,-2.5105,0,0,0
-69.4756,-2.7039,0,2024030,-69.3939,-2.544,0,0,0
-69.4689,-2.7388,0,2024031,-69.4076,-2.5806,0,0,0
-69.4664,-2.7518,1,2024032,-69.4228,-2.622,0,0,0
-69.4664,-2.7518,1,2024033,-69.44,-2.67,1,21,12
