ascat_1,ascat_2,ascat_3,date,nic_1,nic_2,nic_3,size_1,size_2
0,0,0,2025031,-72.69,-75.8,1,16,9
0,0,0,2025032,-72.579,-76.1779,0,0,0
0,0,0,2025033,-72.4732,-76.5442,0,0,0
0,0,0,2025034,-72.377,-76.8966,0,0,0
0,0,0,2025035,-72.2948,-77.2331,0,0,0
0,0,0,2025036,-72.231,-77.5516,0,0,0
0,0,0,2025037,-72.19,-77.85,1,16,9
0,0,0,2025038,-72.1629,-78.1492,0,0,0
0,0,0,2025039,-72.1381,-78.4618,0,0,0
0,0,0,2025040,-72.1159,-78.7735,0,0,0
0,0,0,2025041,-72.0969,-79.0696,0,0,0
0,0,0,2025042,-72.0814,-79.3358,0,0,0
0,0,0,2025043,-72.0698,-79.5576,0,0,0
0,0,0,2025044,-72.0625,-79.7205,0,0,0
0,0,0,2025045,-72.06,-79.81,1,16,9
0,0,0,2025046,-72.0729,-79.8502,0,0,0
0,0,0,2025047,-72.1078,-79.878,0,0,0
0,0,0,2025048,-72.1593,-79.8981,0,0,0
0,0,0,2025049,-72.2218,-79.9156,0,0,0
0,0,0,2025050,-72.2898,-79.9352,0,0,0
0,0,0,2025051,-72.3577,-79.9617,0,0,0
0,0,0,2025052,-72.42,-80,1,16,9
0,0,0,2025053,-72.4799,-80.0748,0,0,0
0,0,0,2025054,-72.5434,-80.198,0,0,0
0,0,0,2025055,-72.6096,-80.355,0,0,0
0,0,0,2025056,-72.6773,-80.5312,0,0,0
-72.8365,-80.8548,1,2025057,-72.7457,-80.7121,0,0,0
-72.8793,-80.9117,1,2025058,-72.8136,-80.8832,0,0,0
-72.8856,-81.4841,1,2025059,-72.88,-81.03,1,12,6
-72.9747,-81.7277,1,2025060,-72.9466,-81.157,0,0,0
-73.0234,-81.8542,1,2025061,-73.0148,-81.2789,0,0,0
-73.0783,-81.8273,1,2025062,-73.0829,-81.3964,0,0,0
-73.1676,-81.783,1,2025063,-73.1492,-81.5103,0,0,0
-73.2262,-81.8436,1,2025064,-73.2121,-81.6212,0,0,0
-73.28,-81.856,1,2025065,-73.27,-81.73,1,12,6
