ascat_1,ascat_2,ascat_3,date,nic_1,nic_2,nic_3,size_1,size_2
-66.31,86.63,1,2024039,-66.31,86.63,1,11,5
-66.31,86.63,1,2024040,0,0,0,0,0
-66.31,86.63,1,2024041,0,0,0,0,0
-66.31,86.63,1,2024042,0,0,0,0,0
-66.31,86.63,1,2024043,0,0,0,0,0
-66.31,86.63,1,2024044,0,0,0,0,0
-66.31,86.63,1,2024045,0,0,0,0,0
-66.31,86.63,1,2024046,0,0,0,0,0
-66.31,86.63,1,2024047,-66.31,86.63,1,11,5
-66.31,86.63,1,2024048,0,0,0,0,0
-66.31,86.63,1,2024049,0,0,0,0,0
-66.31,86.63,1,2024050,0,0,0,0,0
-66.31,86.63,1,2024051,0,0,0,0,0
-66.31,86.63,1,2024052,0,0,0,0,0
-66.31,86.63,1,2024053,0,0,0,0,0
-66.31,86.63,1,2024054,-66.31,86.63,1,11,5
-66.31,86.63,1,2024055,0,0,0,0,0
-66.31,86.63,1,2024056,0,0,0,0,0
-66.31,86.63,1,2024057,0,0,0,0,0
-66.31,86.63,1,2024058,0,0,0,0,0
-66.31,86.63,1,2024059,0,0,0,0,0
-66.31,86.63,1,2024060,0,0,0,0,0
-66.31,86.63,1,2024061,-66.31,86.63,1,11,5
-66.31,86.63,1,2024062,0,0,0,0,0
-66.31,86.63,1,2024063,0,0,0,0,0
-66.31,86.63,1,2024064,0,0,0,0,0
-66.31,86.63,1,2024065,0,0,0,0,0
-66.31,86.63,1,2024066,0,0,0,0,0
-66.31,86.63,1,2024067,-66.31,86.63,1,11,5
-66.31,86.63,1,2024068,0,0,0,0,0
-66.31,86.63,1,2024069,0,0,0,0,0
-66.31,86.63,1,2024070,0,0,0,0,0
-66.31,86.63,1,2024071,0,0,0,0,0
-66.31,86.63,1,2024072,0,0,0,0,0
-66.31,86.63,1,2024073,0,0,0,0,0
-66.31,86.63,1,2024074,0,0,0,0,0
-66.31,86.63,1,2024075,-66.31,86.63,1,11,5
-66.31,86.63,1,2024076,0,0,0,0,0
-66.31,86.63,1,2024077,0,0,0,0,0
-66.31,86.63,1,2024078,0,0,0,0,0
-66.31,86.63,1,2024079,0,0,0,0,0
-66.31,86.63,1,2024080,0,0,0,0,0
-66.31,86.63,1,2024081,0,0,0,0,0
-66.31,86.63,1,2024082,-66.31,86.63,1,11,5
-66.31,86.63,1,2024083,0,0,0,0,0
-66.31,86.63,1,2024084,0,0,0,0,0
-66.31,86.63,1,2024085,0,0,0,0,0
-66.31,86.63,1,2024086,0,0,0,0,0
-66.31,86.63,1,2024087,0,0,0,0,0
-66.31,86.63,1,2024088,0,0,0,0,0
-66.31,86.63,1,2024089,-66.31,86.63,1,11,5
-66.31,86.63,1,2024090,0,0,0,0,0
-66.31,86.63,1,2024091,0,0,0,0,0
-66.31,86.63,1,2024092,0,0,0,0,0
-66.31,86.63,1,2024093,0,0,0,0,0
-66.31,86.63,1,2024094,0,0,0,0,0
-66.31,86.63,1,2024095,0,0,0,0,0
-66.31,86.63,1,2024096,-66.31,86.63,1,11,5
-66.31,86.63,1,2024097,0,0,0,0,0
-66.31,86.63,1,2024098,0,0,0,0,0
-66.31,86.63,1,2024099,0,0,0,0,0
-66.31,86.63,1,2024100,0,0,0,0,0
-66.31,86.63,1,2024101,0,0,0,0,0
-66.31,86.63,1,2024102,0,0,0,0,0
-66.31,86.63,1,2024103,-66.31,86.63,1,11,5
-66.31,86.63,1,2024104,0,0,0,0,0
-66.31,86.63,1,2024105,0,0,0,0,0
-66.31,86.63,1,2024106,0,0,0,0,0
-66.31,86.63,1,2024107,0,0,0,0,0
-66.31,86.63,1,2024108,0,0,0,0,0
-66.31,86.63,1,2024109,0,0,0,0,0
-66.31,86.63,1,2024110,-66.31,86.63,1,11,5
-66.31,86.63,1,2024111,0,0,0,0,0
-66.31,86.63,1,2024112,0,0,0,0,0
-66.31,86.63,1,2024113,0,0,0,0,0
-66.31,86.63,1,2024114,0,0,0,0,0
-66.31,86.63,1,2024115,0,0,0,0,0
-66.31,86.63,1,2024116,0,0,0,0,0
-66.31,86.63,1,2024117,0,0,0,0,0
-66.31,86.63,1,2024118,0,0,0,0,0
-66.31,86.63,1,2024119,0,0,0,0,0
-66.31,86.63,1,2024120,0,0,0,0,0
-66.31,86.63,1,2024121,0,0,0,0,0
-66.31,86.63,1,2024122,0,0,0,0,0
-66.31,86.63,1,2024123,0,0,0,0,0
-66.31,86.63,1,2024124,0,0,0,0,0
-66.31,86.63,1,2024125,0,0,0,0,0
-66.31,86.63,1,2024126,0,0,0,0,0
-66.31,86.63,1,2024127,0,0,0,0,0
-66.31,86.63,1,2024128,0,0,0,0,0
-66.31,86.63,1,2024129,0,0,0,0,0
-66.31,86.63,1,2024130,0,0,0,0,0
-66.31,86.63,1,2024131,0,0,0,0,0
-66.31,86.63,1,2024132,0,0,0,0,0
-66.31,86.63,1,2024133,0,0,0,0,0
-66.31,86.63,1,2024134,0,0,0,0,0
-66.31,86.63,1,2024135,0,0,0,0,0
-66.31,86.63,1,2024136,0,0,0,0,0
-66.31,86.63,1,2024137,0,0,0,0,0
-66.31,86.63,1,2024138,0,0,0,0,0
-66.31,86.63,1,2024139,0,0,0,0,0
-66.31,86.63,1,2024140,0,0,0,0,0
-66.31,86.63,1,2024141,0,0,0,0,0
-66.31,86.63,1,2024142,0,0,0,0,0
-66.31,86.63,1,2024143,0,0,0,0,0
-66.31,86.63,1,2024144,0,0,0,0,0
-66.3052,86.7615,1,2024145,0,0,0,0,0
-66.3052,86.7615,1,2024146,0,0,0,0,0
-66.3171,86.5625,1,2024147,0,0,0,0,0
-66.3171,86.5625,1,2024148,0,0,0,0,0
-66.3171,86.5625,1,2024149,0,0,0,0,0
-66.3171,86.5625,1,2024150,0,0,0,0,0
-66.3171,86.5625,1,2024151,0,0,0,0,0
-66.3171,86.5625,1,2024152,-66.31,86.63,1,11,5
-66.3171,86.5625,1,2024153,0,0,0,0,0
-66.3171,86.5625,1,2024154,0,0,0,0,0
-66.3171,86.5625,1,2024155,0,0,0,0,0
-66.3171,86.5625,1,2024156,0,0,0,0,0
-66.3171,86.5625,1,2024157,0,0,0,0,0
-66.3171,86.5625,1,2024158,0,0,0,0,0
-66.3171,86.5625,1,2024159,-66.31,86.63,1,11,5
-66.3171,86.5625,1,2024160,0,0,0,0,0
-66.3171,86.5625,1,2024161,0,0,0,0,0
-66.3171,86.5625,1,2024162,0,0,0,0,0
-66.3171,86.5625,1,2024163,0,0,0,0,0
-66.3171,86.5625,1,2024164,0,0,0,0,0
-66.3171,86.5625,1,2024165,0,0,0,0,0
-66.3171,86.5625,1,2024166,-66.31,86.63,1,11,5
-66.3171,86.5625,1,2024167,0,0,0,0,0
-66.3171,86.5625,1,2024168,0,0,0,0,0
-66.3171,86.5625,1,2024169,0,0,0,0,0
-66.3171,86.5625,1,2024170,0,0,0,0,0
-66.3171,86.5625,1,2024171,0,0,0,0,0
-66.3171,86.5625,1,2024172,0,0,0,0,0
-66.3171,86.5625,1,2024173,-66.31,86.63,1,11,5
-66.3171,86.5625,1,2024174,0,0,0,0,0
-66.3171,86.5625,1,2024175,0,0,0,0,0
-66.3171,86.5625,1,2024176,0,0,0,0,0
-66.3171,86.5625,1,2024177,0,0,0,0,0
-66.3171,86.5625,1,2024178,0,0,0,0,0
-66.3171,86.5625,1,2024179,-66.31,86.63,1,11,5
-66.3171,86.5625,1,2024180,0,0,0,0,0
-66.3171,86.5625,1,2024181,0,0,0,0,0
-66.3171,86.5625,1,2024182,0,0,0,0,0
-66.3171,86.5625,1,2024183,0,0,0,0,0
-66.3171,86.5625,1,2024184,0,0,0,0,0
-66.3171,86.5625,1,2024185,0,0,0,0,0
-66.31,86.63,1,2024186,0,0,0,0,0
-66.31,86.63,1,2024187,-66.31,86.63,1,11,5
-66.31,86.63,1,2024188,0,0,0,0,0
-66.31,86.63,1,2024189,0,0,0,0,0
-66.31,86.63,1,2024190,0,0,0,0,0
-66.31,86.63,1,2024191,0,0,0,0,0
-66.31,86.63,1,2024192,0,0,0,0,0
-66.31,86.63,1,2024193,0,0,0,0,0
-66.31,86.63,1,2024194,-66.31,86.63,1,11,5
-66.31,86.63,1,2024195,0,0,0,0,0
-66.31,86.63,1,2024196,0,0,0,0,0
-66.31,86.63,1,2024197,0,0,0,0,0
-66.31,86.63,1,2024198,0,0,0,0,0
-66.31,86.63,1,2024199,0,0,0,0,0
