ascat_1,ascat_2,ascat_3,date,nic_1,nic_2,nic_3,size_1,size_2
-70.1675,22.0639,1,2024005,-69.83,21.01,1,28,6
-70.1377,21.815,1,2024006,-69.83,21.01,1,28,6
-70.1289,21.5993,1,2024007,-69.83,21.01,1,28,6
-70.0742,21.4495,1,2024008,-69.83,21.01,1,28,6
-70.041,21.2859,1,2024009,-69.83,21.01,1,28,6
-69.8781,20.9851,1,2024010,-69.83,21.01,1,28,6
-69.7316,20.7551,1,2024011,-69.83,21.01,1,28,6
-69.5776,20.1541,1,2024012,-69.8001,20.8752,0,0,0
-69.5628,19.8127,1,2024013,-69.7229,20.523,0,0,0
-69.5509,19.5206,1,2024014,-69.6175,20.0317,0,0,0
-69.473,19.1638,1,2024015,-69.5025,19.4794,0,0,0
-69.3684,18.8149,1,2024016,-69.3971,18.9445,0,0,0
-69.3167,18.3715,1,2024017,-69.3199,18.5053,0,0,0
-69.3199,18.0773,1,2024018,-69.29,18.24,1,28,6
-69.3303,18.0798,1,2024019,-69.2965,18.1044,0,0,0
-69.3564,18.0296,1,2024020,-69.3137,17.9966,0,0,0
-69.3465,17.9391,1,2024021,-69.3381,17.9081,0,0,0
-69.3728,17.8445,1,2024022,-69.3664,17.8306,0,0,0
-69.4021,17.7755,1,2024023,-69.3951,17.7557,0,0,0
-69.4859,17.539,1,2024024,-69.4208,17.6749,0,0,0
-69.5737,17.3045,1,2024025,-69.44,17.58,1,28,6
-69.589,17.1627,1,2024026,-69.4552,17.4633,0,0,0
-69.6361,16.8243,0,2024027,-69.4708,17.3286,0,0,0
-69.6726,16.5168,1,2024028,-69.4859,17.1847,0,0,0
-69.6677,16.406,0,2024029,-69.4999,17.0402,0,0,0
-69.6627,16.3587,1,2024030,-69.512,16.9038,0,0,0
-69.6627,16.3587,0,2024031,-69.5215,16.7842,0,0,0
-69.6627,16.3587,1,2024032,-69.5278,16.69,0,0,0
-69.6415,16.3631,0,2024033,-69.53,16.63,1,28,6
-69.6203,16.3675,1,2024034,-69.527,16.5952,0,0,0
-69.6203,16.3675,0,2024035,-69.5196,16.5689,0,0,0
-69.6203,16.3675,1,2024036,-69.51,16.5475,0,0,0
-69.6203,16.3675,0,2024037,-69.5004,16.5278,0,0,0
-69.6203,16.3675,1,2024038,-69.493,16.5064,0,0,0
-69.5971,16.4002,0,2024039,-69.49,16.48,1,28,6
-69.5566,16.4328,1,2024040,-69.49,16.4436,0,0,0
-69.5104,16.4057,0,2024041,-69.49,16.3977,0,0,0
-69.4815,16.3554,1,2024042,-69.49,16.3467,0,0,0
