ascat_1,ascat_2,ascat_3,date,nic_1,nic_2,nic_3,size_1,size_2
0,0,0,2024110,-72.52,-20.02,1,0,0
0,0,0,2024152,-73.84,-31.79,1,15,7
0,0,0,2024153,-73.8394,-31.9999,0,0,0
0,0,0,2024154,-73.838,-32.2235,0,0,0
0,0,0,2024155,-73.8361,-32.444,0,0,0
0,0,0,2024156,-73.8339,-32.6446,0,0,0
0,0,0,2024157,-73.832,-32.8087,0,0,0
0,0,0,2024158,-73.8306,-32.9194,0,0,0
0,0,0,2024159,-73.83,-32.96,1,15,7
0,0,0,2024160,-73.83,-32.96,0,0,0
0,0,0,2024161,-73.83,-32.96,0,0,0
0,0,0,2024162,-73.83,-32.96,0,0,0
0,0,0,2024163,-73.83,-32.96,0,0,0
0,0,0,2024164,-73.83,-32.96,0,0,0
0,0,0,2024165,-73.83,-32.96,0,0,0
0,0,0,2024166,-73.83,-32.96,1,15,7
0,0,0,2024167,-73.83,-32.96,0,0,0
0,0,0,2024168,-73.83,-32.96,0,0,0
0,0,0,2024169,-73.83,-32.96,0,0,0
0,0,0,2024170,-73.83,-32.96,0,0,0
0,0,0,2024171,-73.83,-32.96,0,0,0
0,0,0,2024172,-73.83,-32.96,0,0,0
0,0,0,2024173,-73.83,-32.96,1,15,7
0,0,0,2024174,-73.83,-32.96,0,0,0
0,0,0,2024175,-73.83,-32.96,0,0,0
0,0,0,2024176,-73.83,-32.96,0,0,0
0,0,0,2024177,-73.83,-32.96,0,0,0
0,0,0,2024178,-73.83,-32.96,0,0,0
0,0,0,2024179,-73.83,-32.96,1,15,7
0,0,0,2024180,-73.83,-32.96,0,0,0
0,0,0,2024181,-73.83,-32.96,0,0,0
0,0,0,2024182,-73.83,-32.96,0,0,0
0,0,0,2024183,-73.83,-32.96,0,0,0
0,0,0,2024184,-73.83,-32.96,0,0,0
0,0,0,2024185,-73.83,-32.96,0,0,0
0,0,0,2024186,-73.83,-32.96,0,0,0
0,0,0,2024187,-73.83,-32.96,1,15,7
0,0,0,2024188,-73.8393,-33.1971,0,0,0
0,0,0,2024189,-73.8636,-33.8085,0,0,0
0,0,0,2024190,-73.8971,-34.6445,0,0,0
0,0,0,2024191,-73.9341,-35.5555,0,0,0
0,0,0,2024192,-73.9691,-36.3915,0,0,0
0,0,0,2024193,-73.9963,-37.0029,0,0,0
0,0,0,2024194,-74.01,-37.24,1,15,7
0,0,0,2024195,-74.0142,-37.2295,0,0,0
0,0,0,2024196,-74.0169,-37.2023,0,0,0
0,0,0,2024197,-74.0188,-37.1652,0,0,0
0,0,0,2024198,-74.0205,-37.1248,0,0,0
0,0,0,2024199,-74.0225,-37.0877,0,0,0
0,0,0,2024200,-74.0254,-37.0605,0,0,0
0,0,0,2024201,-74.03,-37.05,1,15,7
0,0,0,2024202,-74.0576,-37.0911,0,0,0
0,0,0,2024203,-74.1179,-37.2018,0,0,0
0,0,0,2024204,-74.1942,-37.3631,0,0,0
0,0,0,2024205,-74.2695,-37.5559,0,0,0
0,0,0,2024206,-74.3271,-37.7612,0,0,0
0,0,0,2024207,-74.35,-37.96,1,15,7
0,0,0,2024208,-74.3439,-38.1693,0,0,0
0,0,0,2024209,-74.3272,-38.4124,0,0,0
0,0,0,2024210,-74.3018,-38.6796,0,0,0
0,0,0,2024211,-74.2699,-38.9612,0,0,0
0,0,0,2024212,-74.2337,-39.2478,0,0,0
0,0,0,2024213,-74.1952,-39.5295,0,0,0
0,0,0,2024214,-74.1566,-39.7968,0,0,0
0,0,0,2024215,-74.12,-40.04,1,15,7
0,0,0,2024216,-74.0793,-40.2719,0,0,0
0,0,0,2024217,-74.0305,-40.5054,0,0,0
0,0,0,2024218,-73.9789,-40.7312,0,0,0
0,0,0,2024219,-73.9298,-40.9401,0,0,0
0,0,0,2024220,-73.8884,-41.1228,0,0,0
0,0,0,2024221,-73.86,-41.27,1,15,7
0,0,0,2024222,-73.843,-41.3875,0,0,0
0,0,0,2024223,-73.8308,-41.4896,0,0,0
0,0,0,2024224,-73.8213,-41.5801,0,0,0
0,0,0,2024225,-73.8126,-41.6627,0,0,0
0,0,0,2024226,-73.8025,-41.7411,0,0,0
0,0,0,2024227,-73.789,-41.8189,0,0,0
0,0,0,2024228,-73.77,-41.9,1,15,7
0,0,0,2024229,-73.7242,-41.9891,0,0,0
0,0,0,2024230,-73.641,-42.0848,0,0,0
0,0,0,2024231,-73.5346,-42.1809,0,0,0
0,0,0,2024232,-73.4191,-42.2715,0,0,0
0,0,0,2024233,-73.3087,-42.3505,0,0,0
0,0,0,2024234,-73.2177,-42.412,0,0,0
0,0,0,2024235,-73.16,-42.45,1,15,7
0,0,0,2024236,-73.1245,-42.4707,0,0,0
0,0,0,2024237,-73.0913,-42.4857,0,0,0
0,0,0,2024238,-73.0616,-42.4972,0,0,0
0,0,0,2024239,-73.0364,-42.5073,0,0,0
0,0,0,2024240,-73.0169,-42.518,0,0,0
0,0,0,2024241,-73.0044,-42.5316,0,0,0
0,0,0,2024242,-73,-42.55,1,15,7
0,0,0,2024243,-73.0112,-42.5755,0,0,0
0,0,0,2024244,-73.0406,-42.6085,0,0,0
0,0,0,2024245,-73.0823,-42.6482,0,0,0
0,0,0,2024246,-73.13,-42.6937,0,0,0
