ascat_1,ascat_2,ascat_3,date,nic_1,nic_2,nic_3,size_1,size_2
-69.216,36.3393,1,2025051,-69.22,36.34,1,30,7
-69.216,36.3393,1,2025052,-69.22,36.34,1,30,7
-69.216,36.3393,1,2025053,-69.22,36.34,0,0,0
-69.216,36.3393,1,2025054,-69.22,36.34,0,0,0
-69.216,36.3393,1,2025055,-69.22,36.34,0,0,0
-69.216,36.3393,1,2025056,-69.22,36.34,0,0,0
-69.216,36.3393,1,2025057,-69.22,36.34,0,0,0
-69.216,36.3393,1,2025058,-69.22,36.34,0,0,0
-69.216,36.3393,1,2025059,-69.22,36.34,1,30,7
-69.216,36.3393,1,2025060,-69.22,36.34,0,0,0
-69.216,36.3393,1,2025061,-69.22,36.34,0,0,0
-69.216,36.3393,1,2025062,-69.22,36.34,0,0,0
-69.216,36.3393,1,2025063,-69.22,36.34,0,0,0
-69.216,36.3393,1,2025064,-69.22,36.34,0,0,0
-69.216,36.3393,1,2025065,-69.22,36.34,1,30,7
-69.216,36.3393,1,2025066,-69.22,36.34,0,0,0
-69.216,36.3393,1,2025067,-69.22,36.34,0,0,0
-69.216,36.3393,1,2025068,-69.22,36.34,0,0,0
-69.216,36.3393,1,2025069,-69.22,36.34,0,0,0
-69.216,36.3393,1,2025070,-69.22,36.34,0,0,0
-69.216,36.3393,1,2025071,-69.22,36.34,0,0,0
-69.216,36.3393,1,2025072,-69.22,36.34,1,30,7
-69.216,36.3393,1,2025073,-69.22,36.34,0,0,0
-69.216,36.3393,1,2025074,-69.22,36.34,0,0,0
-69.216,36.3393,0,2025075,-69.22,36.34,0,0,0
-69.216,36.3393,1,2025076,-69.22,36.34,0,0,0
-69.216,36.3393,0,2025077,-69.22,36.34,0,0,0
-69.216,36.3393,1,2025078,-69.22,36.34,0,0,0
-69.216,36.3393,0,2025079,-69.22,36.34,0,0,0
-69.216,36.3393,1,2025080,-69.22,36.34,1,30,7
-69.216,36.3393,0,2025081,-69.22,36.34,0,0,0
-69.216,36.3393,1,2025082,-69.22,36.34,0,0,0
-69.216,36.3393,0,2025083,-69.22,36.34,0,0,0
-69.216,36.3393,1,2025084,-69.22,36.34,0,0,0
-69.216,36.3393,0,2025085,-69.22,36.34,0,0,0
-69.216,36.3393,1,2025086,-69.22,36.34,1,30,7
-69.216,36.3393,0,2025087,-69.22,36.34,0,0,0
-69.216,36.3393,1,2025088,-69.22,36.34,0,0,0
-69.216,36.3393,0,2025089,-69.22,36.34,0,0,0
-69.216,36.3393,1,2025090,-69.22,36.34,0,0,0
-69.216,36.3393,0,2025091,-69.22,36.34,0,0,0
-69.216,36.3393,1,2025092,-69.22,36.34,0,0,0
-69.216,36.3393,0,2025093,-69.22,36.34,0,0,0
-69.216,36.3393,1,2025094,-69.22,36.34,1,30,7
-69.216,36.3393,0,2025095,-69.22,36.34,0,0,0
-69.216,36.3393,0,2025096,-69.22,36.34,0,0,0
-69.216,36.3393,1,2025097,-69.22,36.34,0,0,0
-69.216,36.3393,1,2025098,-69.22,36.34,0,0,0
-69.216,36.3393,0,2025099,-69.22,36.34,0,0,0
-69.216,36.3393,0,2025100,-69.22,36.34,0,0,0
-69.216,36.3393,1,2025101,-69.22,36.34,1,30,7
-69.216,36.3393,1,2025102,-69.22,36.34,0,0,0
-69.216,36.3393,0,2025103,-69.22,36.34,0,0,0
-69.216,36.3393,0,2025104,-69.22,36.34,0,0,0
-69.216,36.3393,1,2025105,-69.22,36.34,0,0,0
-69.216,36.3393,1,2025106,-69.22,36.34,0,0,0
-69.216,36.3393,0,2025107,-69.22,36.34,0,0,0
-69.216,36.3393,0,2025108,-69.22,36.34,1,30,7
-69.216,36.3393,0,2025109,-69.22,36.34,0,0,0
-69.216,36.3393,1,2025110,-69.22,36.34,0,0,0
-69.216,36.3393,1,2025111,-69.22,36.34,0,0,0
-69.216,36.3393,0,2025112,-69.22,36.34,0,0,0
-69.216,36.3393,1,2025113,-69.22,36.34,0,0,0
-69.216,36.3393,0,2025114,-69.22,36.34,1,30,7
-69.216,36.3393,0,2025115,-69.22,36.34,0,0,0
-69.216,36.3393,1,2025116,-69.22,36.34,0,0,0
-69.216,36.3393,0,2025117,-69.22,36.34,0,0,0
-69.216,36.3393,1,2025118,-69.22,36.34,0,0,0
-69.216,36.3393,1,2025119,-69.22,36.34,0,0,0
-69.216,36.3393,0,2025120,-69.22,36.34,0,0,0
-69.216,36.3393,1,2025121,-69.22,36.34,0,0,0
-69.216,36.3393,0,2025122,-69.22,36.34,1,30,7
-69.216,36.3393,0,2025123,-69.22,36.34,0,0,0
